Gene stable ID,Transcript length (including UTRs and CDS)
ENSG00000237405,1369
ENSG00000234729,1369
ENSG00000204305,1369
ENSG00000206320,1369
ENSG00000198420,5754
ENSG00000114646,2089
ENSG00000114646,4161
ENSG00000114646,2073
ENSG00000114646,2089
ENSG00000073921,3613
ENSG00000073921,2049
ENSG00000141526,2086
ENSG00000141526,2048
ENSG00000141526,2015
ENSG00000231268,1369
ENSG00000230514,1369
ENSG00000229058,1369
ENSG00000237405,1369
ENSG00000234729,1369
ENSG00000204305,1369
ENSG00000206320,1369
ENSG00000068028,1842
ENSG00000127329,5839
ENSG00000127329,5839
ENSG00000095059,1172
ENSG00000174792,560
ENSG00000181038,1171
ENSG00000181038,1171
ENSG00000181038,1006
ENSG00000181038,1006
ENSG00000181038,1006
ENSG00000074211,1780
ENSG00000074211,1667
ENSG00000074211,1832
ENSG00000183579,6872
ENSG00000122966,8736
ENSG00000145741,897
ENSG00000152795,3968
ENSG00000130396,7459
ENSG00000174586,3465
ENSG00000175354,1648
ENSG00000149257,2299
ENSG00000153233,2037
ENSG00000153233,2632
ENSG00000183963,3227
ENSG00000183963,3321
ENSG00000003056,2305
ENSG00000103549,5634
ENSG00000103549,3917
ENSG00000126457,1192
ENSG00000163539,5975
ENSG00000088812,3921
ENSG00000186318,5155
ENSG00000186318,1236
ENSG00000074054,7909
ENSG00000088305,2674
ENSG00000088305,2315
ENSG00000138614,1797
ENSG00000138614,1741
ENSG00000128346,1777
ENSG00000154639,1080
ENSG00000154639,603
ENSG00000154639,270
ENSG00000154639,1445
ENSG00000082153,6511
ENSG00000082153,1473
ENSG00000082153,2455
ENSG00000156970,3669
ENSG00000108561,1169
ENSG00000180035,3032
ENSG00000180035,2695
ENSG00000180035,3032
ENSG00000107159,1546
ENSG00000074410,6098
ENSG00000128595,5266
ENSG00000134138,4829
ENSG00000187105,3551
ENSG00000140945,2722
ENSG00000140945,2195
ENSG00000140945,2195
ENSG00000140945,831
ENSG00000140945,810
ENSG00000124762,2102
ENSG00000124762,2267
ENSG00000145349,1940
ENSG00000148660,3563
ENSG00000137752,1237
ENSG00000106144,4089
ENSG00000196954,1296
ENSG00000138794,1634
ENSG00000165806,2344
ENSG00000064012,1906
ENSG00000132906,2808
ENSG00000003400,3926
ENSG00000105971,2953
ENSG00000149257,2058
ENSG00000159231,998
ENSG00000145386,2748
ENSG00000105173,1954
ENSG00000134480,1280
ENSG00000129315,6788
ENSG00000082258,4491
ENSG00000107959,3487
ENSG00000107959,3183
ENSG00000131080,3429
ENSG00000278558,1334
ENSG00000073803,3156
ENSG00000073803,2737
ENSG00000205268,6961
ENSG00000106852,2942
ENSG00000106852,3384
ENSG00000106852,3587
ENSG00000037749,2891
ENSG00000119778,8112
ENSG00000067057,2769
ENSG00000136811,3899
ENSG00000136811,3030
ENSG00000136811,2059
ENSG00000072422,4411
ENSG00000078618,3417
ENSG00000076351,5363
ENSG00000160325,2880
ENSG00000280479,2880
ENSG00000160325,2754
ENSG00000280479,2754
ENSG00000129055,1840
ENSG00000129055,1420
ENSG00000172795,8029
ENSG00000164674,2504
ENSG00000111837,3767
ENSG00000131069,2885
ENSG00000164674,2896
ENSG00000164674,2692
ENSG00000151239,1170
ENSG00000141441,7434
ENSG00000286169,2173
ENSG00000065675,3096
ENSG00000140153,2198
ENSG00000140153,2382
ENSG00000140153,2067
ENSG00000140153,2391
ENSG00000141738,2197
ENSG00000141738,1955
ENSG00000128604,1374
ENSG00000156804,1227
ENSG00000145675,2473
ENSG00000251247,2959
ENSG00000251247,3103
ENSG00000251247,2938
ENSG00000251247,2938
ENSG00000175376,2916
ENSG00000175376,2887
ENSG00000175376,2887
ENSG00000175376,2761
ENSG00000175376,2761
ENSG00000175376,2761
ENSG00000214655,6004
ENSG00000214655,5919
ENSG00000268350,2233
ENSG00000268350,2233
ENSG00000268350,1931
ENSG00000268350,1931
ENSG00000125457,1419
ENSG00000125457,1358
ENSG00000125457,1230
ENSG00000119125,2074
ENSG00000119125,5362
ENSG00000119125,5362
ENSG00000141447,1869
ENSG00000092931,2538
ENSG00000092931,1891
ENSG00000092931,2850
ENSG00000092931,2538
ENSG00000092931,2832
ENSG00000092931,1922
ENSG00000198646,4082
ENSG00000166295,3567
ENSG00000166295,3231
ENSG00000166295,3100
ENSG00000071054,3792
ENSG00000071054,7526
ENSG00000132669,4507
ENSG00000124731,2048
ENSG00000124731,1043
ENSG00000105677,935
ENSG00000105677,868
ENSG00000131051,2421
ENSG00000131051,2421
ENSG00000149294,2993
ENSG00000102181,3742
ENSG00000101888,2562
ENSG00000101888,1085
ENSG00000145990,2388
ENSG00000185515,1101
ENSG00000104388,1058
ENSG00000168710,4313
ENSG00000168710,4313
ENSG00000168710,2503
ENSG00000168710,2503
ENSG00000171735,486
ENSG00000164011,1874
ENSG00000206505,1611
ENSG00000224320,1611
ENSG00000229215,1611
ENSG00000120254,3475
ENSG00000120254,3159
ENSG00000120254,1049
ENSG00000178826,1257
ENSG00000178826,2114
ENSG00000178826,1257
ENSG00000104365,3938
ENSG00000230230,3318
ENSG00000231641,3227
ENSG00000234127,3318
ENSG00000234046,3318
ENSG00000137313,3318
ENSG00000226060,3318
ENSG00000228881,3318
ENSG00000231002,3318
ENSG00000159267,6466
ENSG00000159267,6112
ENSG00000185024,2368
ENSG00000185024,2292
ENSG00000185024,3314
ENSG00000185024,2858
ENSG00000102900,2875
ENSG00000102900,8257
ENSG00000181315,4882
ENSG00000181315,4737
ENSG00000181315,4718
ENSG00000197863,2183
ENSG00000197863,2361
ENSG00000197863,2451
ENSG00000111801,765
ENSG00000135299,5368
ENSG00000135299,3157
ENSG00000135299,5258
ENSG00000135299,2489
ENSG00000140995,3549
ENSG00000140995,1554
ENSG00000140995,4450
ENSG00000140995,1767
ENSG00000140995,3883
ENSG00000140995,816
ENSG00000140995,852
ENSG00000160752,1178
ENSG00000160752,1196
ENSG00000181852,5216
ENSG00000124523,4382
ENSG00000012660,3081
ENSG00000176095,4806
ENSG00000012660,2875
ENSG00000149182,2937
ENSG00000103034,1375
ENSG00000103034,1281
ENSG00000103034,3207
ENSG00000103034,3265
ENSG00000183020,4656
ENSG00000280759,4367
ENSG00000281385,4367
ENSG00000143774,937
ENSG00000143774,842
ENSG00000005801,2008
ENSG00000005801,1001
ENSG00000005801,3145
ENSG00000118518,2624
ENSG00000118518,2624
ENSG00000118518,2169
ENSG00000118518,2070
ENSG00000118518,2369
ENSG00000118518,2077
ENSG00000118518,2624
ENSG00000132254,3846
ENSG00000132254,1430
ENSG00000132254,1300
ENSG00000142875,1112
ENSG00000142875,4240
ENSG00000142875,4288
ENSG00000142875,4306
ENSG00000142875,4200
ENSG00000142875,4206
ENSG00000120658,2982
ENSG00000160310,1932
ENSG00000160310,1334
ENSG00000160310,1878
ENSG00000139737,3009
ENSG00000139737,2118
ENSG00000139737,2118
ENSG00000139737,2394
ENSG00000067606,1916
ENSG00000134759,2722
ENSG00000134759,2487
ENSG00000134759,2453
ENSG00000134759,2288
ENSG00000134759,2385
ENSG00000213995,2659
ENSG00000213995,2659
ENSG00000213995,2311
ENSG00000116809,2511
ENSG00000009307,4312
ENSG00000009307,2667
ENSG00000009307,3228
ENSG00000100150,6554
ENSG00000100150,5197
ENSG00000100239,4094
ENSG00000100239,3304
ENSG00000100239,4035
ENSG00000121057,3105
ENSG00000121057,4285
ENSG00000154889,1636
ENSG00000100325,2594
ENSG00000086666,1472
ENSG00000086666,1729
ENSG00000086666,1653
ENSG00000086666,1659
ENSG00000086666,1446
ENSG00000086666,1602
ENSG00000086666,1559
ENSG00000086666,582
ENSG00000086666,1706
ENSG00000100979,1420
ENSG00000100979,1530
ENSG00000100129,1599
ENSG00000119725,2076
ENSG00000119725,2293
ENSG00000119725,1722
ENSG00000119725,936
ENSG00000168096,2272
ENSG00000028528,3373
ENSG00000064692,2588
ENSG00000272414,3029
ENSG00000086289,638
ENSG00000086289,947
ENSG00000122545,1584
ENSG00000111837,3941
ENSG00000140694,2360
ENSG00000274829,2360
ENSG00000150967,3330
ENSG00000150967,2394
ENSG00000105221,2029
ENSG00000105221,2029
ENSG00000233841,1580
ENSG00000112242,4425
ENSG00000100644,3956
ENSG00000111206,3487
ENSG00000111206,3370
ENSG00000082074,4789
ENSG00000129219,3391
ENSG00000104825,991
ENSG00000282905,991
ENSG00000145604,3255
ENSG00000065989,2707
ENSG00000179364,2944
ENSG00000167526,1455
ENSG00000073417,3716
ENSG00000137804,2256
ENSG00000137804,2409
ENSG00000137804,1301
ENSG00000143748,2431
ENSG00000143748,2566
ENSG00000103168,2972
ENSG00000103168,3502
ENSG00000103168,2349
ENSG00000103168,1140
ENSG00000103168,3502
ENSG00000149925,1646
ENSG00000123191,4065
ENSG00000137193,2703
ENSG00000198183,1063
ENSG00000198825,3693
ENSG00000198825,874
ENSG00000124313,936
ENSG00000127946,7066
ENSG00000137040,4600
ENSG00000137040,1000
ENSG00000130159,1319
ENSG00000150782,1090
ENSG00000172613,2086
ENSG00000100029,1988
ENSG00000196628,2551
ENSG00000196628,2767
ENSG00000196628,2696
ENSG00000196628,2119
ENSG00000196628,2399
ENSG00000196628,2264
ENSG00000196628,2184
ENSG00000196628,2372
ENSG00000196628,3163
ENSG00000196628,1823
ENSG00000235109,2619
ENSG00000117385,2993
ENSG00000103148,3128
ENSG00000103148,2784
ENSG00000103148,2784
ENSG00000137513,2137
ENSG00000164296,2429
ENSG00000184014,4060
ENSG00000172273,1466
ENSG00000176715,4095
ENSG00000170017,4189
ENSG00000170017,4701
ENSG00000177707,1549
ENSG00000084234,3687
ENSG00000163482,4821
ENSG00000164520,817
ENSG00000164520,875
ENSG00000164520,2099
ENSG00000174938,3555
ENSG00000174938,3423
ENSG00000109686,5107
ENSG00000013374,3210
ENSG00000109572,3208
ENSG00000109572,5874
ENSG00000023572,1131
ENSG00000038532,3365
ENSG00000137177,1330
ENSG00000168234,1048
ENSG00000128487,2982
ENSG00000128487,3363
ENSG00000108641,1346
ENSG00000133121,5915
ENSG00000143379,1478
ENSG00000178922,1322
ENSG00000175087,4252
ENSG00000175087,4279
ENSG00000235098,1976
ENSG00000235098,1632
ENSG00000134470,1850
ENSG00000117682,1235
ENSG00000117682,1072
ENSG00000087053,3420
ENSG00000064309,9138
ENSG00000165410,632
ENSG00000169217,1417
ENSG00000141098,5507
ENSG00000140876,899
ENSG00000173221,1366
ENSG00000173221,932
ENSG00000140876,1073
ENSG00000140876,930
ENSG00000050426,2123
ENSG00000198081,3372
ENSG00000198081,3341
ENSG00000175582,758
ENSG00000175582,1104
ENSG00000170364,1657
ENSG00000164081,1555
ENSG00000164081,1313
ENSG00000164081,1174
ENSG00000123472,998
ENSG00000172819,2640
ENSG00000172819,2640
ENSG00000172819,1779
ENSG00000173511,979
ENSG00000109270,1220
ENSG00000113597,1410
ENSG00000237441,2896
ENSG00000224841,3278
ENSG00000228736,3278
ENSG00000237825,3278
ENSG00000206282,3278
ENSG00000196418,2243
ENSG00000158169,4533
ENSG00000158169,2387
ENSG00000005469,1213
ENSG00000166181,3714
ENSG00000122783,1727
ENSG00000167799,745
ENSG00000122783,1727
ENSG00000122783,1727
ENSG00000122783,1727
ENSG00000122783,596
ENSG00000122783,1349
ENSG00000089159,3835
ENSG00000036672,2903
ENSG00000152061,648
ENSG00000152061,1425
ENSG00000152061,6821
ENSG00000085998,2934
ENSG00000134717,794
ENSG00000251503,1326
ENSG00000117362,2353
ENSG00000117362,1718
ENSG00000050405,3920
ENSG00000166037,2911
ENSG00000166037,3098
ENSG00000122378,1647
ENSG00000122378,829
ENSG00000122378,2213
ENSG00000122378,1723
ENSG00000122378,1647
ENSG00000214413,727
ENSG00000123415,1571
ENSG00000123415,1697
ENSG00000123415,2119
ENSG00000123415,926
ENSG00000123415,627
ENSG00000136213,15979
ENSG00000136213,15985
ENSG00000102804,2872
ENSG00000102804,2877
ENSG00000102804,4026
ENSG00000138378,2769
ENSG00000063176,2492
ENSG00000141232,1467
ENSG00000183386,1656
ENSG00000136527,976
ENSG00000141232,2238
ENSG00000101150,2297
ENSG00000101150,1094
ENSG00000101150,2197
ENSG00000101150,2310
ENSG00000115677,6238
ENSG00000114738,2537
ENSG00000114738,2988
ENSG00000141127,1491
ENSG00000141127,1047
ENSG00000141127,1872
ENSG00000141127,1905
ENSG00000068796,3360
ENSG00000068796,2539
ENSG00000049759,3335
ENSG00000120910,2094
ENSG00000120910,2135
ENSG00000173039,2517
ENSG00000173039,2266
ENSG00000198838,15557
ENSG00000107968,2782
ENSG00000100578,5226
ENSG00000100578,8233
ENSG00000100578,5597
ENSG00000100578,5339
ENSG00000100578,5597
ENSG00000100823,1453
ENSG00000105856,2704
ENSG00000283847,2704
ENSG00000214944,4424
ENSG00000164978,825
ENSG00000015475,700
ENSG00000015475,1988
ENSG00000015475,1879
ENSG00000015475,2236
ENSG00000196367,12677
ENSG00000269955,1661
ENSG00000146963,1525
ENSG00000092964,2130
ENSG00000184903,1205
ENSG00000150347,3141
ENSG00000083937,2528
ENSG00000160679,1840
ENSG00000162236,1785
ENSG00000144115,2052
ENSG00000144115,1560
ENSG00000137709,2903
ENSG00000185650,3026
ENSG00000185650,633
ENSG00000139631,2122
ENSG00000139631,1962
ENSG00000198380,8665
ENSG00000119318,4114
ENSG00000172456,1640
ENSG00000119318,3835
ENSG00000274671,4400
ENSG00000152939,4376
ENSG00000171202,656
ENSG00000050730,1575
ENSG00000173542,1107
ENSG00000173542,6930
ENSG00000114861,3771
ENSG00000114861,7140
ENSG00000114861,1996
ENSG00000114861,1948
ENSG00000114861,2595
ENSG00000114861,2405
ENSG00000114861,4967
ENSG00000149554,1571
ENSG00000153071,4537
ENSG00000119689,563
ENSG00000157985,2165
ENSG00000107731,6451
ENSG00000119314,2755
ENSG00000119314,7240
ENSG00000119314,7995
ENSG00000136875,2897
ENSG00000164078,4198
ENSG00000136810,635
ENSG00000157214,6984
ENSG00000157214,2456
ENSG00000157214,2072
ENSG00000119927,6372
ENSG00000107742,5224
ENSG00000172159,5064
ENSG00000166833,7882
ENSG00000099250,5640
ENSG00000099250,5640
ENSG00000186298,1472
ENSG00000071537,1631
ENSG00000058272,4639
ENSG00000058272,2925
ENSG00000137747,2175
ENSG00000141905,8029
ENSG00000141905,1558
ENSG00000141905,1755
ENSG00000197586,4104
ENSG00000019505,5165
ENSG00000150527,3071
ENSG00000150527,3695
ENSG00000150527,2526
ENSG00000153317,6344
ENSG00000130779,5913
ENSG00000168032,2916
ENSG00000119335,962
ENSG00000119335,801
ENSG00000029153,1888
ENSG00000029153,1954
ENSG00000029153,1843
ENSG00000029153,1861
ENSG00000110171,3044
ENSG00000110171,2704
ENSG00000136603,7182
ENSG00000170502,951
ENSG00000187097,5842
ENSG00000129226,1705
ENSG00000185591,7680
ENSG00000144935,4561
ENSG00000114316,1536
ENSG00000114812,3161
ENSG00000114812,2427
ENSG00000114812,2681
ENSG00000114812,2754
ENSG00000169696,2123
ENSG00000112149,2307
ENSG00000174292,3023
ENSG00000283781,3023
ENSG00000136044,2190
ENSG00000136044,2680
ENSG00000127314,1466
ENSG00000127314,1466
ENSG00000127314,1264
ENSG00000127314,1060
ENSG00000025434,1919
ENSG00000025434,1919
ENSG00000145740,681
ENSG00000008294,4949
ENSG00000117602,6863
ENSG00000117602,2662
ENSG00000117602,2421
ENSG00000117602,997
ENSG00000117602,2574
ENSG00000117602,667
ENSG00000117602,2527
ENSG00000117602,2386
ENSG00000117602,382
ENSG00000112312,1133
ENSG00000112312,1133
ENSG00000112312,1039
ENSG00000125726,911
ENSG00000090060,3264
ENSG00000090060,1421
ENSG00000160404,1500
ENSG00000160404,1500
ENSG00000160404,1370
ENSG00000111540,3322
ENSG00000111540,1530
ENSG00000108774,1167
ENSG00000149930,4072
ENSG00000120265,1938
ENSG00000120265,1628
ENSG00000120265,1628
ENSG00000120265,1628
ENSG00000120265,1733
ENSG00000011347,2013
ENSG00000065054,1199
ENSG00000065054,759
ENSG00000065054,1199
ENSG00000135655,14971
ENSG00000135655,2226
ENSG00000158186,856
ENSG00000158186,4377
ENSG00000158186,1534
ENSG00000158186,3801
ENSG00000116852,5519
ENSG00000116852,5428
ENSG00000116852,5389
ENSG00000115687,4326
ENSG00000115687,4724
ENSG00000115687,4540
ENSG00000115687,5161
ENSG00000081014,6653
ENSG00000130520,986
ENSG00000029364,855
ENSG00000029364,2065
ENSG00000029364,5399
ENSG00000029364,5399
ENSG00000082516,5404
ENSG00000176842,2061
ENSG00000145632,2792
ENSG00000113615,2700
ENSG00000154511,2468
ENSG00000154511,2426
ENSG00000154511,2646
ENSG00000154511,865
ENSG00000124664,1866
ENSG00000153879,3845
ENSG00000128849,7224
ENSG00000125458,720
ENSG00000145901,2935
ENSG00000145901,2680
ENSG00000145901,2238
ENSG00000145901,2785
ENSG00000145901,2711
ENSG00000145901,2200
ENSG00000160685,4017
ENSG00000171792,1926
ENSG00000171792,1655
ENSG00000057252,6861
ENSG00000057252,6794
ENSG00000169231,3200
ENSG00000169231,2727
ENSG00000075292,6821
ENSG00000075292,6487
ENSG00000151090,2571
ENSG00000105176,1579
ENSG00000072042,1064
ENSG00000079819,3663
ENSG00000144366,2643
ENSG00000144366,983
ENSG00000140463,2450
ENSG00000096401,6241
ENSG00000174748,2363
ENSG00000174748,2221
ENSG00000174748,2221
ENSG00000174748,2221
ENSG00000174748,3182
ENSG00000105655,1691
ENSG00000028839,1625
ENSG00000055732,1762
ENSG00000112851,8647
ENSG00000112851,4701
ENSG00000112851,4386
ENSG00000112851,4257
ENSG00000213523,769
ENSG00000135316,6764
ENSG00000182158,1105
ENSG00000167685,1906
ENSG00000130844,3975
ENSG00000130844,3975
ENSG00000130844,1890
ENSG00000130844,2161
ENSG00000185803,1777
ENSG00000285112,1777
ENSG00000185803,1757
ENSG00000285112,1757
ENSG00000106605,1161
ENSG00000158079,4403
ENSG00000158079,4517
ENSG00000163453,1251
ENSG00000112699,1440
ENSG00000134258,2719
ENSG00000134258,2289
ENSG00000134262,3173
ENSG00000134262,2742
ENSG00000121211,830
ENSG00000136758,4127
ENSG00000115652,2099
ENSG00000115652,1935
ENSG00000160563,1281
ENSG00000160563,762
ENSG00000073331,5203
ENSG00000062282,2324
ENSG00000106484,2646
ENSG00000106484,2337
ENSG00000106484,2473
ENSG00000196139,972
ENSG00000196139,1026
ENSG00000065882,4119
ENSG00000065882,1713
ENSG00000065882,2990
ENSG00000065882,992
ENSG00000094804,4564
ENSG00000204209,2355
ENSG00000227046,2357
ENSG00000231617,2545
ENSG00000206206,2357
ENSG00000206279,2356
ENSG00000100478,1491
ENSG00000100478,1122
ENSG00000100478,4595
ENSG00000100478,4113
ENSG00000100014,3525
ENSG00000173559,11524
ENSG00000115963,2777
ENSG00000074621,3246
ENSG00000156467,595
ENSG00000114779,1998
ENSG00000167740,1588
ENSG00000167740,694
ENSG00000110080,1812
ENSG00000110080,1724
ENSG00000110080,1825
ENSG00000115355,6378
ENSG00000163104,2348
ENSG00000137343,2061
ENSG00000223752,2061
ENSG00000231257,2061
ENSG00000234549,2061
ENSG00000206488,2061
ENSG00000235658,2061
ENSG00000229061,2061
ENSG00000117399,1649
ENSG00000124225,831
ENSG00000143578,1749
ENSG00000143578,1557
ENSG00000143578,1496
ENSG00000143578,1496
ENSG00000119650,848
ENSG00000004897,5830
ENSG00000135241,4569
ENSG00000135241,4569
ENSG00000135241,4268
ENSG00000135241,3366
ENSG00000135241,3366
ENSG00000133026,7707
ENSG00000131470,1381
ENSG00000131470,1381
ENSG00000131470,1381
ENSG00000277439,2210
ENSG00000088053,2210
ENSG00000278316,2210
ENSG00000278670,2210
ENSG00000275633,2210
ENSG00000274050,2210
ENSG00000275931,2210
ENSG00000274566,2210
ENSG00000276211,2210
ENSG00000276065,2210
ENSG00000128805,2352
ENSG00000128805,2595
ENSG00000128805,2340
ENSG00000051382,3181
ENSG00000131943,1504
ENSG00000131943,4489
ENSG00000107890,6591
ENSG00000147894,3338
ENSG00000259431,1595
ENSG00000018236,3033
ENSG00000018236,3125
ENSG00000188747,1678
ENSG00000188747,1464
ENSG00000173821,21055
ENSG00000174370,3627
ENSG00000115966,4164
ENSG00000115966,4132
ENSG00000115966,4079
ENSG00000115966,4079
ENSG00000115966,1335
ENSG00000133026,7694
ENSG00000114251,1299
ENSG00000180190,2465
ENSG00000102030,837
ENSG00000102030,1603
ENSG00000116497,3320
ENSG00000141569,3384
ENSG00000172292,6851
ENSG00000117481,2087
ENSG00000117481,2087
ENSG00000143862,1727
ENSG00000124207,3459
ENSG00000042493,1151
ENSG00000042493,1195
ENSG00000265817,5391
ENSG00000012779,2519
ENSG00000275565,2504
ENSG00000012779,2390
ENSG00000275565,2390
ENSG00000196440,7424
ENSG00000166669,3641
ENSG00000110330,4066
ENSG00000143183,4468
ENSG00000143183,752
ENSG00000110330,1927
ENSG00000177842,2022
ENSG00000177842,2022
ENSG00000167522,9131
ENSG00000167522,9301
ENSG00000147164,2422
ENSG00000147164,720
ENSG00000147164,2286
ENSG00000147164,720
ENSG00000078061,2504
ENSG00000078061,1271
ENSG00000148985,1798
ENSG00000148985,1837
ENSG00000148985,1837
ENSG00000148985,1772
ENSG00000148985,931
ENSG00000148985,931
ENSG00000177731,3936
ENSG00000284571,3936
ENSG00000177731,3975
ENSG00000284571,3975
ENSG00000079616,2505
ENSG00000079616,2505
ENSG00000109113,1293
ENSG00000109113,1592
ENSG00000109113,914
ENSG00000109113,730
ENSG00000170421,1687
ENSG00000170421,1755
ENSG00000157557,4060
ENSG00000164120,1535
ENSG00000138101,2464
ENSG00000138101,2464
ENSG00000164120,2786
ENSG00000164120,805
ENSG00000164120,2920
ENSG00000138101,2328
ENSG00000115419,4475
ENSG00000104375,3107
ENSG00000104375,2485
ENSG00000160183,2456
ENSG00000259431,535
ENSG00000259431,569
ENSG00000259431,569
ENSG00000148334,1344
ENSG00000131778,2798
ENSG00000131778,2358
ENSG00000131778,2358
ENSG00000167034,713
ENSG00000185651,3007
ENSG00000185651,2932
ENSG00000101213,2401
ENSG00000129173,3519
ENSG00000129173,3432
ENSG00000197771,2465
ENSG00000197771,2465
ENSG00000122477,1466
ENSG00000122477,1396
ENSG00000122477,1881
ENSG00000198000,4422
ENSG00000197580,1983
ENSG00000197580,1868
ENSG00000066322,1625
ENSG00000197580,1647
ENSG00000066322,1451
ENSG00000066322,1466
ENSG00000101166,943
ENSG00000175984,6177
ENSG00000173120,3651
ENSG00000116212,1764
ENSG00000099246,4894
ENSG00000099246,4875
ENSG00000099246,4811
ENSG00000127955,3257
ENSG00000099246,4931
ENSG00000142794,3704
ENSG00000142794,2133
ENSG00000123472,1779
ENSG00000166974,4093
ENSG00000138678,2631
ENSG00000138678,2633
ENSG00000213390,2301
ENSG00000163110,5713
ENSG00000163110,6219
ENSG00000163110,2081
ENSG00000163110,6043
ENSG00000163110,1189
ENSG00000140022,4302
ENSG00000185813,1006
ENSG00000185813,1765
ENSG00000185813,1474
ENSG00000134508,1544
ENSG00000160392,3628
ENSG00000160392,3628
ENSG00000185825,1284
ENSG00000160685,3777
ENSG00000127054,2629
ENSG00000127054,2263
